,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP13-516M14.1,113.73573234066932,-0.05698244459201149,0.34341961071271815,-0.16592658897304263,0.8682147225573216,0.9531004673506268
RP13-516M14.2,24.06931230743771,-0.4285830785432474,0.6990640390548784,-0.6130812838301393,0.5398225949527612,0.7905198322311845
RP13-516M14.4,46.1400517077256,-0.11392357778576603,0.540572502845566,-0.21074615742767885,0.8330853549618632,0.939270130732945
RP13-582O9.5,124.76752420347343,-0.3881147950722816,0.34860512791381776,-1.1133364485912882,0.2655639579879664,0.5589978177178532
RP13-582O9.7,41.48427727344404,-0.07274503887076453,0.3452992668400828,-0.21067243940733496,0.8331428820952588,0.939270130732945
RP13-608F4.8,63.43973267815867,-0.32057817973277075,0.4209192253872332,-0.7616144865748252,0.4462901261420538,0.7272159406341558
RP13-616I3.1,43.8078121593939,0.05957239463219423,0.40513620420438573,0.14704288092243853,0.8830981740767524,0.9604335836742973
RP13-635I23.3,12.638946264478278,0.2509255551729013,0.7264746666075108,0.3454016591448023,0.729792430024044,0.8924222097965172
RP13-638C3.2,116.73093377813744,-0.3746226766183522,0.3427369678063277,-1.0930325929417755,0.2743794896981613,0.5676551673749121
RP13-638C3.4,25.655680312632796,-0.21300570581620498,0.4387008868783094,-0.4855374406281753,0.62729516080131,0.8433943290441464
RP13-650J16.1,15.236972294064913,0.7737917962793512,0.5807668816023154,1.332362124617862,0.1827412217877798,0.45106666431369563
RP13-672B3.2,1.7264518902096817,-2.960535404154688,1.9700244091678807,-1.5027912295793278,0.13289288827540088,
RP13-735L24.1,37.527666084615895,-0.41877097254730933,0.35709964822586265,-1.172700602276819,0.2409158898261373,0.5307905008618713
RP13-753N3.1,12.659281543388142,0.7111005030242691,0.6622280703370929,1.07380000165547,0.2829123292133923,0.5774507953415797
RP13-766D20.2,83.87466882174449,-0.5228311895944724,0.3303892642454628,-1.5824702742339558,0.11354225310396812,0.33924708296905687
RP13-884E18.2,11.234321340064865,0.17831819368620763,0.7804446141516237,0.22848282947028478,0.8192709032197523,0.9331409252174826
RP13-890H12.2,46.859772984852306,0.09336786946962947,0.5125799121295336,0.182152806343364,0.8554628083863337,0.948280601419929
RP13-895J2.2,15.043876366381582,-1.8313796435389023,0.8822362143583945,-2.0758382094649916,0.03790891714540468,0.16129514055786817
RP13-895J2.3,4.731854981701987,-0.7085837758762268,1.2677700023325853,-0.5589213931332142,0.5762153684504046,0.8135309770629268
RP13-941N14.1,166.71511271901247,-0.40922554322015064,0.35056664126124926,-1.167325966178247,0.24307875631027817,0.5327830515496654
RP13-977J11.2,34.834666116054244,-1.1360526859367155,0.6895393870693134,-1.6475530002211722,0.09944443178856421,0.31216389781949205
RP13-977J11.8,7.1305313212885695,-1.5235992871311663,0.8669983559336728,-1.7573266162545351,0.07886215357544872,0.26803711821880755
RP13-996F3.4,32.13042190412975,-0.28810888469924545,0.3925172146349793,-0.734003182426462,0.46294679849965675,0.7379099181996365
RP13-996F3.5,86.14992250546175,-0.30285910038172925,0.2730588669497105,-1.1091348314922405,0.2673720207430155,0.5606469764601847
RP1L1,73.25738978948337,-0.16401756772498213,0.2686866871269635,-0.6104417359817992,0.5415692281124926,0.7913053723933138
RP2,811.7630019936987,0.49836691700389524,0.12293229806437211,4.0539949618686135,5.035030106338874e-05,0.000730391075221787
RP3-322G13.5,17.888775454681912,-0.128909734510988,0.6114903695049455,-0.21081237079064977,0.8330336849796411,0.939270130732945
RP3-322G13.7,66.14330554760552,-0.17507068037693263,0.3216341259195055,-0.5443162471532859,0.5862238684660297,0.8210597705041395
RP3-323P13.2,10.521817173437816,0.6324854448710585,0.6896138169766886,0.9171588928480515,0.35905938402581145,0.6529165997436135
RP3-323P24.3,82.8103035832325,-0.28881775010971134,0.307003530988416,-0.9407636100465866,0.34682601314307676,0.6411484781669445
RP3-326I13.1,1.6241561245544986,-0.7101941614334669,2.0523601552875905,-0.3460377846469884,0.7293143187750897,
RP3-327A19.5,3.7072936386426893,0.007958795112450675,1.0918858883583589,0.007289035600979014,0.9941842425294531,
RP3-329A5.8,359.2754891787128,-0.11100652789337077,0.19400776350021573,-0.5721757000371139,0.5672029483385985,0.8076842527374822
RP3-330M21.5,22.44471507782608,-0.7171881636311018,0.6503204256273319,-1.1028227553198346,0.2701041441823999,0.5631148432788425
RP3-332B22.1,6.104653481621761,-0.42273935198152324,1.0025766873475306,-0.42165288432942183,0.6732783993747347,0.8665946672060612
RP3-333H23.8,3.6875667924803843,4.429793958053797,1.6107911239602821,2.75007348386843,0.005958190144836737,
RP3-337H4.9,62.1391869436832,-0.8895192457809848,0.3761852694421199,-2.364577558021173,0.0180506473930553,0.09381908771594008
RP3-337O18.9,21.098374785470146,-0.23660945000419006,0.5403352551737819,-0.43789378490228636,0.6614632811764194,0.8605103274097502
RP3-339A18.6,10.71403016180301,-0.6460203275382528,0.6647445155293848,-0.9718325047387256,0.33113388226547186,0.6262646978521891
RP3-355L5.4,6.788579036159541,0.31690753656898796,0.9001096098173038,0.35207660612945907,0.7247808121734081,0.8906928756745708
RP3-355L5.5,52.26963693379346,-0.2679829202370772,0.5928546663992211,-0.4520212716966636,0.6512536583026174,0.8558904066257493
RP3-368A4.5,1222.0226425071537,0.19468591458988635,0.16557060578616367,1.1758482954475955,0.2396555033248519,0.5292990307963046
RP3-368A4.6,900.104472568384,0.12825995553171468,0.2030686344701361,0.6316088935466644,0.5276424737153593,0.7822049707117839
RP3-369A17.5,3.9917326824293453,-4.336432900557038,1.5752684120691318,-2.7528215936616713,0.005908408440087577,
RP3-380B8.4,1.6883342043699745,0.05653439361555241,1.500270292440745,0.037682805492054564,0.9699405854889762,
RP3-388M5.9,15.626442881011679,-0.4049479152391923,0.5654399103630577,-0.7161643665711239,0.47388986290749113,0.7457110215318402
RP3-393E18.2,57.614501684373465,-0.5792633961443953,0.3459230628787645,-1.6745440194816077,0.09402373072006243,0.3016961386920372
RP3-395M20.2,44.10947974991237,-1.1653999946013307,0.44948705006268813,-2.5927331931783066,0.009521660611742417,0.05778126901756837
RP3-395M20.3,59.17534019083152,-1.105813626215589,0.3982979839632937,-2.7763475356116754,0.0054973411479887725,0.03726703323502124
RP3-395P12.2,8.94119275295109,-0.2897818688725034,0.695896697960494,-0.41641506522704363,0.6771063063754492,0.868488687432696
RP3-399L15.3,444.1802271972154,1.2147571792836862,0.28617440389982285,4.244814220732751,2.187746008831923e-05,0.0003505497768133983
RP3-400B16.1,23.472207891950514,-0.00493339260397754,0.47796283025552244,-0.0103217076552587,0.9917646150507664,0.9965869809154814
RP3-400B16.4,6.139132456592356,0.40764861829805343,0.8778004949006749,0.46439779957538047,0.6423627663069205,0.851983895299676
RP3-400N23.6,4.903699627977879,-0.26026163346918074,1.0243860209732718,-0.2540659752677077,0.7994445888648681,0.9234739517701879
RP3-402G11.25,3.1738059774506326,0.9067733231757013,1.2443558620545625,0.7287090058614929,0.46617968273561405,
RP3-402G11.26,31.189276259972274,-0.4227233352380907,0.47906437637877836,-0.8823935906765463,0.37756400050828304,0.6704719846846054
RP3-402G11.27,19.410283949147626,-0.5638483918841747,0.5454533413134858,-1.033724333829164,0.3012650538053927,0.5968935736278601
RP3-402G11.28,23.442610288702685,-0.4588718836117362,0.5071886846495964,-0.9047360430147587,0.3656052415712214,0.6588635175872255
RP3-404F18.5,20.7699013137526,1.1146835083390763,0.578731592274302,1.9260802818083387,0.05409435030463509,0.207550987289042
RP3-405J10.3,69.62593570965133,0.9066381031409,0.2707819083322568,3.3482225925833653,0.0008133165876775589,0.007855880929570291
RP3-406P24.3,31.226256582824494,-0.2634608118371303,0.585627804901842,-0.44987756665906503,0.652798724048609,0.8565979834259541
RP3-406P24.4,2.253109580950508,-0.5087221568325123,2.128463118659951,-0.23900914813727017,0.8110984891098849,
RP3-412A9.16,81.94380692877638,-0.8737503279145292,0.47318104149415513,-1.846545510689743,0.06481303764085064,0.234934444912747
RP3-414A15.2,13.700349600984522,0.6519251387633132,0.5680206246127245,1.1477138514253677,0.2510867111212581,0.5420435752657812
RP3-416H24.1,14.261375208838658,1.2558653056128846,0.5990578386826305,2.0964007555173954,0.0360466554440096,0.15553319681073208
RP3-418C23.2,5.844683267971192,-0.42240464533047384,1.1433660240179375,-0.36943956393429356,0.7118001127036726,0.8846304133109351
RP3-426I6.5,18.273532583194186,0.1732310545895742,0.6147436040384758,0.2817939925711402,0.7781014775803907,0.914273905924615
RP3-426I6.6,9.980843744851416,-0.44318803130981793,0.8069527595257762,-0.549211866590886,0.5828600617183964,0.8181565895584821
RP3-428L16.2,169.82025708690003,-0.6388975807547652,0.4039801691943942,-1.5815072854413537,0.11376209447145294,0.339570628496196
RP3-430N8.11,2.378981176864791,-0.6554428654539485,1.5479282737676785,-0.423432323423224,0.6719798657955909,
RP3-439F8.1,3.6617435688192965,-1.467061478184436,1.1729069402317807,-1.2507910285657673,0.21101072888903663,
RP3-441A12.1,21.02660326461333,-0.40998407791848046,0.4710743019515164,-0.8703172221877571,0.3841270697378022,0.6755041022620717
RP3-449H6.1,3.639712916544312,0.15870768844824992,1.0373586975010702,0.1529921027611437,0.878404503058003,
RP3-449M8.6,11.124369714165823,-0.3069862978354969,0.6929001836373555,-0.4430454848835268,0.6577328353161793,0.8587202846004285
RP3-449M8.9,5.291708841821708,-0.8767332735315169,0.9746647821436359,-0.8995228817063312,0.36837421348741917,0.6609828117143178
RP3-455J7.4,23.8688369526738,-0.579541408436622,0.9160962021321473,-0.6326206866569052,0.5269813748088854,0.7819601239046337
RP3-460G2.2,450.7088831074323,0.01611486680401006,0.1566187366169261,0.10289233045868212,0.9180484248009976,0.9720206646027092
RP3-461P17.10,10.253069203153151,-0.8201925740782835,0.7148303642037138,-1.1473947039056436,0.25121852905475167,0.542210602859069
RP3-462C17.1,11.691570639662437,-0.6736835249008563,1.027017748637043,-0.6559609371842918,0.5118492582940057,0.7713757322519456
RP3-462E2.5,111.86331593753503,0.07184951720234446,0.2470015174618447,0.2908869465283481,0.7711377850078811,0.9111960225856424
RP3-465N24.6,8.603652227224552,-0.3309787783536953,0.7793295326204032,-0.4246968252836748,0.6710576984143974,0.865530524783115
RP3-466P17.1,88.77094497652227,-0.25458690191167027,0.4307570670996891,-0.5910219967505532,0.5545056825557328,0.8009118573543293
RP3-466P17.2,4.57769190700136,-0.831616081886849,1.1015664377609604,-0.7549395600479518,0.45028524780800905,0.7288675731066571
RP3-467K16.2,1.8689791948207883,-0.1508904282728229,1.528089416392655,-0.09874450189507128,0.9213411340995435,
RP3-467K16.4,26.603442896766722,-0.7918696488817359,0.5435611280318949,-1.456818024771026,0.1451666190015735,0.3935861081751074
RP3-467L1.6,116.20353529154238,-0.13559724392071923,0.2642898316708229,-0.5130626595184627,0.6079074904663508,0.8330289729924936
RP3-467N11.1,228.632581952795,0.251714319544255,0.18094487693116057,1.391110507317752,0.1641919191268805,0.4229449629138746
RP3-468B3.2,7.433401984092821,-0.9414379118980946,1.120903423228611,-0.8398920838214676,0.40096889652882617,0.6908388851353487
RP3-468K18.5,16.678873577036544,0.8563669324647956,0.6452265875504731,1.3272344149919362,0.18443115137340774,0.4535785254850129
RP3-470B24.5,3.0785733449213435,4.1092510624948275,1.7260195748928127,2.3807673576065995,0.01727661898299083,
RP3-471C18.1,7.500659662671313,-1.3321341793595487,0.830655370408323,-1.6037146412533456,0.10877696710115069,0.32995900910045967
RP3-471C18.2,9.87616837411801,-1.015744875508751,0.7583536818674493,-1.339407851238323,0.1804379348649275,0.4474387822798119
RP3-473L9.4,2.0304997170016352,1.2258685480968898,1.5315053839310844,0.800433717673468,0.42345955207239266,
RP3-475N16.1,192.83429048665644,0.08021523080705066,0.1989396375046007,0.4032139186198909,0.6867908612617731,0.872223531082401
RP3-476K8.3,104.25079575474369,-0.17686913063743268,0.397467328629422,-0.44499036247161916,0.6563267188839632,0.8579732440495154
RP3-477O4.16,30.922209997872567,-0.0720303098511202,0.38254739168904717,-0.18829120630802754,0.8506483784183446,0.9461836118037623
RP3-483K16.4,10.816476496153962,0.08756521142045291,0.7446153086418829,0.11759791989794659,0.9063862531914436,0.9683098382271762
RP3-486I3.7,105.02926573345705,-0.0992444368122514,0.3633277368834256,-0.2731540335003219,0.7847348126720527,0.9173364719806836
RP3-496C20.1,9.428959876092073,0.7575866392986929,0.7080742114325173,1.0699254782433132,0.2846528537727169,0.5794669065881594
RP3-500L14.2,2.7471475140732178,-0.005694307632919676,1.3579784717484975,-0.004193223789172323,0.9966543012832711,
RP3-507I15.2,25.21393405451391,-0.18363489772992433,0.5194752754435111,-0.3535007466392752,0.7237130691155977,0.889984761519842
RP3-508I15.10,7.359266212876915,-0.8909784035476666,0.7673113165070855,-1.1611693772529408,0.245573025475363,0.5357469779772169
RP3-508I15.14,36.10144562540985,-0.3014044434869598,0.3815627890352305,-0.7899209570436663,0.42957393145250394,0.713755922265619
RP3-508I15.18,23.762117218178833,-0.1191622439023918,0.5129575007925812,-0.2323043209588938,0.8163016565922212,0.9310130043146807
RP3-508I15.19,27.658182028761114,-0.040264196300044366,0.47455911449534244,-0.08484548093204844,0.9323842353198777,0.9770388632880663
RP3-508I15.20,21.659775103820113,0.0897613828604089,0.4834878002687706,0.1856538733976547,0.852716203040719,0.9475840325817106
RP3-508I15.21,90.60025759450707,-0.01756520359058689,0.2694243560724288,-0.0651953069375245,0.9480184977026789,0.9830938211048551
RP3-508I15.22,22.810527350559152,-0.19081750751876336,0.46434042192978914,-0.4109431324667574,0.6811142340050956,0.8695738178188533
RP3-508I15.9,252.77208711895037,0.1318242947118836,0.23703397780453467,0.5561409209467423,0.5781145227742046,0.8148647856580546
RP3-510D11.2,7.9959331357040995,-0.39464704333371525,1.0458762056234554,-0.377336286275356,0.7059237092344408,0.881293321158862
RP3-510H16.3,1.591280057143825,-1.4726767939522645,2.404738723566296,-0.612406154365179,0.5402690709651721,
RP3-510L9.1,23.09796158434865,-0.40234482494956453,0.4767671454966882,-0.8439021621978761,0.39872407986029246,0.6889379282187424
RP3-511B24.6,31.129649250496072,-0.28206159860628605,0.6957357229603919,-0.4054148569604838,0.685172592027361,0.8712546030608967
RP3-522D1.1,17.39361460744402,1.3808056932427881,0.5517576298404548,2.502558403482448,0.012329928033930113,0.07050679777541949
RP3-523C21.2,3.6051139034606035,2.865838633614123,1.329890130649779,2.1549439066924165,0.03116622397223545,
RP3-525N10.2,71.02850864219374,0.23857056543907568,0.2936446792599374,0.8124464098594835,0.41653552512103337,0.7035395228829394
RP3-526F5.2,92.88211596057248,-0.6834375746733556,0.33017102815129057,-2.069950166433718,0.03845701137353486,0.16293305584486148
RP3-527G5.1,25.990582708287192,-0.3969715185058413,0.44937547324313587,-0.8833849245062352,0.3770283332096803,0.6700520489459447
RP4-529N6.1,4.918603434955041,-0.3886669277175218,1.0900035345536812,-0.35657400677757206,0.7214107395465799,0.8892398625788608
RP4-530I15.6,7.74393935139193,-0.644643442820832,0.805439863695874,-0.8003619784384585,0.42350110334288915,0.7094875684927441
RP4-530I15.9,2.3050465346134796,-0.3835476532452147,1.5106328605776569,-0.2538986561556382,0.7995738530139043,
RP4-533D7.4,19.407316348175772,-0.013521737628031764,1.0009090997992,-0.013509456184127471,0.9892213413474188,0.9958520115936789
RP4-533D7.5,10.871726162891207,-0.27820196770795014,0.6883102563965477,-0.4041810580658747,0.6860795817527906,0.871874284883482
RP4-535B20.1,26.07734218693416,0.11339356394615699,0.5369414517578525,0.21118422422952499,0.832743520394722,0.9392239993431616
RP4-535B20.4,37.117028888245635,-0.029792452093768764,0.43571933425555803,-0.06837532730713046,0.94548686181199,0.9822785366808933
RP4-536B24.2,4.369324291413968,0.277727580367609,1.1632778743328656,0.23874569137394144,0.8113027844519898,0.9288865902758681
RP4-536B24.4,1.4491334939880804,-1.7352301609864962,1.832043951100799,-0.9471553124824699,0.34355964279065604,
RP4-537K23.4,1.6426495725360748,-1.4593640409720683,1.8926939645999392,-0.7710512466713211,0.4406765566191174,
RP4-539M6.20,7.933391701848898,1.602442785370524,0.84980755632443,1.8856537264758817,0.059341632341826,0.2206789474240436
RP4-539M6.21,71.67280740051261,-0.25154024726070856,0.3600639014733181,-0.6985989048928541,0.48480272829930565,0.7523432332057065
RP4-539M6.22,15.183502496222468,-0.5643069460555227,0.5588763358292896,-1.009717015872885,0.31263088773421366,0.608251381361955
RP4-541C22.5,22.39941000392822,0.060838230667838396,0.6627389820964552,0.09179817742935178,0.9268583921499534,0.9751348258876772
RP4-545K15.5,63.61845688985955,-0.10200847074519977,0.31141611862245594,-0.3275632333882798,0.7432419249373645,0.8985139133826253
RP4-548D19.3,35.210066242580886,0.5838845403822438,0.44161145917124134,1.3221680014327573,0.1861122138022502,0.45582531045157815
RP4-549L20.3,76.24744972909882,-0.17326892126989252,0.27867316133642667,-0.621763934635652,0.5340971043600532,0.7862081374666676
RP4-555D20.2,728.9943790887825,-1.0286339891680745,0.34052108992803415,-3.0207644095861035,0.002521374569397668,0.019967482027313462
RP4-555D20.4,54.95912420802483,-0.1290494400163994,0.37710602358942746,-0.3422099673403823,0.7321928847219963,0.893352467839255
RP4-561L24.3,22.257420245607108,0.1827018048873478,0.5791735619383138,0.315452598139842,0.7524180362506796,0.9044228638769356
RP4-562J12.2,3.28238588350831,-0.6031025948580516,1.6165439193498954,-0.37308147810830505,0.7090878034394555,
RP4-564F22.5,383.5415594349592,-0.28301753710302907,0.3412739969680026,-0.8292971032585422,0.406936309631842,0.6956808409209047
RP4-569M23.4,132.62776724690033,0.5415539079165723,0.24865448782818367,2.1779373967735403,0.029410697853386483,0.134289974586405
RP4-575N6.4,32.94559262048444,-1.2836273670204974,0.4663532823914476,-2.752478465334455,0.005914603623345291,0.03951770918268635
RP4-575N6.5,18.65824085819132,-0.9878361317218982,0.7066452039486645,-1.3979237758948426,0.16213595804636768,0.4198348566489257
RP4-580N22.2,7.1526407741885905,0.9277088501786117,0.8875379496934981,1.0452610510896871,0.29590233374870867,0.5914946135968174
RP4-583P15.10,113.06298284281429,0.09939536732040956,0.23274627946834342,0.427054591581253,0.6693395656741482,0.8645416347228917
RP4-583P15.15,3.508677624619743,0.16568472024998887,1.1603014276175316,0.14279455002498131,0.8864524414229241,
RP4-584D14.5,4.395645217958957,-0.943720613082663,1.0095333256074375,-0.9348087766343177,0.3498868557047244,0.6440147269967842
RP4-584D14.6,1.5680837314787082,-2.0627695152681156,1.9929159807948371,-1.035050917924507,0.3006451326258525,
RP4-584D14.7,23.380343141579043,-0.14749736871055463,0.7638055715250215,-0.19310852684153637,0.8468739748933157,0.9448762888474127
RP4-593C16.3,10.403685737415435,0.05408434514692949,0.7218981825083282,0.0749196305758888,0.9402786575098745,0.9798974858003776
RP4-593H12.1,9.560512539806536,-0.31815426505042743,0.6895214419916463,-0.46141315653862136,0.6445022141295497,0.8524811434332725
RP4-597N16.4,35.40387727344925,0.045516843823937427,0.6041237590272464,0.07534357512644126,0.9399413520493991,0.9797678309020692
RP4-604G5.1,2.1742143475884776,-1.6186281877397373,1.6014534985382884,-1.010724438278804,0.31214833704823863,
RP4-605O3.4,45.679304366232905,-0.17987862654070697,0.438349865894607,-0.4103540129380475,0.6815462754877324,0.8698165557406873
RP4-607I7.1,4.4846725974802935,3.976775102624043,1.5667431433954666,2.538243182609705,0.011141053883972494,0.0651869477694125
RP4-607J23.2,76.56666839107628,-0.4872983464452364,0.33883895203985087,-1.4381414637002101,0.15039391997406348,0.40276935647753426
RP4-612B15.3,106.33260975558487,-0.3138909223733927,0.21542748906656253,-1.457060673795474,0.14509963267136738,0.3935116263501667
RP4-613A2.1,4.376863518222912,-0.8048526703358625,1.406130072362428,-0.5723884910473722,0.5670588111190756,0.8076842527374822
RP4-613B23.1,18.33313712794384,-0.4612918953182242,0.5632059252894506,-0.819046594868743,0.41275982985421106,0.7000713217411497
RP4-614C15.2,173.59440945439664,-0.27054262231380044,0.18663880031714258,-1.4495518716048637,0.1471835254163125,0.39737756211423286
RP4-614C15.3,229.43592544842787,-0.6154104226730263,0.18361867309685942,-3.3515677479511865,0.0008035537509485266,0.007784231545545624
RP4-614O4.11,28.458608515964595,-0.13811510226706591,0.42304051016302935,-0.32648197737337203,0.7440597229131952,0.8986475285832302
RP4-614O4.12,8.142821596064117,-0.03987048654147222,0.8449188039207001,-0.04718854209003291,0.9623629594376839,0.9884774971770177
RP4-616B8.4,15.243537837163885,-0.6738823529249444,0.5760141637915235,-1.1699058726077476,0.24203885033999592,0.5316606725200219
RP4-621B10.8,13.048679168787551,-0.09281405242262218,0.5898571879846766,-0.15735004050681048,0.8749689847803483,0.9571083630133584
RP4-622L5.7,229.09793651989574,0.392634331861307,0.22843214541900514,1.7188225901442702,0.08564668084244338,0.28368949648078245
RP4-625H18.2,60.307682744319635,-0.6373109419436621,0.28371815000410233,-2.2462818890312346,0.0246859578720033,0.11801973666267157
RP4-630A11.3,12.11217373674098,-0.09437815701129532,0.6007919123541339,-0.15708959303643982,0.8751742393066705,0.9571083630133584
RP4-633I8.4,134.53903812356157,-0.3537683424026325,0.22181908419986998,-1.5948507932882352,0.11074560546861746,0.33344221075108904
RP4-633O19__A.1,7.571349530796728,0.46691269792089374,0.8271439622355982,0.5644878270753809,0.5724221822492888,0.8106148671560897
RP4-635E18.6,26.452996398605023,-0.216287569084717,0.42544955537477364,-0.5083741805634084,0.6111909563333919,0.8342041727140378
RP4-635E18.7,70.22640668734861,-0.4179128838507819,0.26175089817681224,-1.5966053479154922,0.11035370608276486,0.3328156820185384
RP4-635E18.8,398.86845753908614,-0.3196444691006711,0.1582264781959556,-2.020170534951852,0.04336570147670131,0.1775418330000923
RP4-639F20.1,184.08190655816813,-0.24592053141027945,0.24389796028228317,-1.0082926939022179,0.3133139693986652,0.6088077270911691
RP4-647C14.3,79.8322652778466,0.23244952098545532,0.29324786922013996,0.7926724978552407,0.4279686576686496,0.7129947097270175
RP4-647J21.1,3.535279713615956,-3.031308881218676,1.6093433037931055,-1.8835688283998204,0.059623321595111495,
RP4-651E10.4,8.883514454655675,0.0081656904497627,0.7399723709821098,0.011035128837209142,0.991195419769609,0.9964633673076799
RP4-655J12.4,16.179377314279098,0.5660137936261785,0.5779311332031194,0.979379308550328,0.3273925969191793,0.6231535123126237
RP4-657D16.3,328.7429592071159,-0.1429459874804972,0.33303572947980065,-0.42922117606953997,0.66776227372095,0.8635852777857969
RP4-657D16.6,32.54812596163569,0.19231358055732842,0.6247229794219371,0.3078381729054984,0.7582054733351873,0.905927693879928
RP4-665J23.1,279.5376450484753,-0.015026296201022448,0.2125506562988557,-0.07069512963486128,0.9436403971289465,0.9814338674216785
RP4-665J23.2,2.531490950509911,2.1531418975742675,1.3992647802660614,1.5387665922420066,0.12386128846150131,
RP4-665J23.4,27.42787747416352,0.05304533417361156,0.4736477455931237,0.11199321577512361,0.9108287857575313,0.9695581477576097
RP4-665N4.8,1.7114976097331998,2.5428028134926963,2.096161307573653,1.2130759232628139,0.22510079424449247,
RP4-666F24.3,1.5980394046375457,-0.6497581522726886,2.058291325622106,-0.31567841936869806,0.7522466085660399,
RP4-668J24.2,8.561291397663553,-0.06272544611252094,0.8015645339821678,-0.0782537692890444,0.9376261914002131,0.9789283316248701
RP4-669L17.10,204.4092632096111,-0.17401546008367752,0.43280992354146486,-0.40205977409158494,0.6876400360718113,0.8726919083403073
RP4-669P10.16,30.463546717008157,-0.18701627599228138,0.46626599104512595,-0.40109353798909525,0.6883512582915072,0.8731859124509234
RP4-671G15.2,85.84346958292387,0.10864172549479797,0.4363985877037004,0.2489506807674684,0.8033989315148997,0.9251443408292239
RP4-673M15.1,122.53445945103267,-0.3421073232693479,0.24067861980254024,-1.4214279754056374,0.1551923784011329,0.410486932352638
RP4-676J13.2,15.674985463427197,-0.04246836516267778,0.8759931432297353,-0.04848024837968413,0.9613335054395038,0.9878050232262958
RP4-677H15.4,2.2259008439007553,-0.36702102296286787,1.4486469800180317,-0.2533543561857282,0.7999943956817793,
RP4-680D5.2,2.3389014868507685,1.4373073213132936,1.361876320508269,1.055387555880899,0.29124811186216626,
RP4-682C21.5,11.04923703779955,0.30411847675273546,0.7499869466672522,0.40549835981033966,0.6851112238217104,0.8712546030608967
RP4-686C3.7,21.258345939509415,-1.1190985824522652,0.6696131523779114,-1.671261352137654,0.09467006662307333,0.3028013035059822
RP4-693M11.3,9.044856514437628,0.5347987182993044,0.7490454602572215,0.7139736460263105,0.4752434757714789,0.7466148764431098
RP4-694A7.4,13.212160777551455,0.12592461269774963,0.7020536071074096,0.17936609316286012,0.8576502533399548,0.9488845737013599
RP4-694B14.5,480.61068700084405,-0.4391390630755302,0.29877903344350265,-1.4697787124295278,0.14162169639945693,0.3876195965007153
RP4-704D21.2,39.877621383387854,0.02459785683016839,0.35248540106501136,0.06978404426352862,0.9443655470475024,0.9818305893691656
RP4-712E4.1,7.136463454379913,-0.591217310719772,1.1945056383629293,-0.49494727503340685,0.6206373387238688,0.8395629474097973
RP4-713A8.1,20.297386922595802,-0.13809680065448737,0.6170026342388574,-0.22381881857740432,0.8228982863019634,0.9345468234290932
RP4-714D9.5,371.9283453214273,0.09515323334801098,0.18448562097624907,0.5157758791416115,0.6060109511517733,0.8321213453353926
RP4-717I23.3,1022.6030045451207,-0.06965070060638803,0.31918394206204953,-0.21821492696787329,0.8272616552802687,0.9367009885285453
RP4-718D20.3,1.8222520527578505,-1.0317936695434435,1.7102634777948227,-0.6032951547756936,0.5463123556558536,
RP4-724E16.2,1.8403155226461234,1.502005226300442,1.6824674683436516,0.8927395355698198,0.37199667296513034,
RP4-728D4.2,59.13935329789471,0.30644636626732386,0.2807690823052239,1.0914533884973352,0.27507343127591966,0.5686773438574312
RP4-734C18.1,2.2608158713089335,0.8133883061106933,1.599283296653071,0.50859551138496,0.611035775867011,
RP4-734G22.3,29.32905340365832,-0.34369812261540816,0.8566526049531665,-0.40121061983369355,0.68826506258496,0.8731321816244999
RP4-736L20.3,28.05834328275589,-0.5118506285461031,0.5096807304345157,-1.0042573673714081,0.31525457707706406,0.6106525524627978
RP4-739H11.3,13.132902355931492,-0.5769545288192897,0.7680284702754454,-0.7512150280215145,0.4525232574209533,0.7300855178657859
RP4-739H11.4,310.3572268760258,-0.038866757502850784,0.31628386950640913,-0.12288567723515598,0.9021976275694297,0.966726621358041
RP4-740C4.6,127.21088301171237,-0.363865333951169,0.5192883678957383,-0.7006999510226372,0.4834902866324859,0.7512619783787815
RP4-740C4.7,43.18859186158156,-0.30896614793959676,0.5750436497507292,-0.5372916439882918,0.5910661764512737,0.8236384969131756
RP4-740C4.8,54.65804547105578,-0.6251735063564288,0.5190355941267746,-1.204490623438303,0.2284000040292235,0.5141904465072956
RP4-740C4.9,79.14338638108329,-0.490865224316688,0.48046766470651514,-1.021640498151991,0.30695108261412185,0.6022010158023507
RP4-751H13.7,22.285470604166562,-0.6345892780781238,0.5583439155849428,-1.136556270006638,0.25572382977210784,0.5480961097903437
RP4-753F5.1,5.158768776531978,0.6054246398546169,0.98755492452924,0.6130541449562599,0.5398405388450873,0.7905198322311845
RP4-753M9.1,7.992832020467257,0.4390526283751297,0.9353706441120799,0.4693889327603493,0.6387916576236388,0.8496358032053133
RP4-756G23.5,21.862008421924685,1.2717916113221859,0.5726831794187411,2.220759500240643,0.026367255023507553,0.12406251318289627
RP4-756H11.3,429.74993190335505,-0.33041765530011347,0.2955608983313758,-1.1179342638539997,0.2635950698496965,0.5569384191173312
RP4-758J18.10,3.1076803256100782,2.04560097601494,1.639921938522215,1.2473770415305834,0.21225928064317043,
RP4-758J18.13,412.19461016874055,0.066479648415577,0.28060142776021973,0.23691842534880245,0.8127200755135977,0.9296087878130348
